odleglosc,ulica_id,nr_zespolu,typ,nr_przystanku,line
8307,2508,2205,1,01,147
14390,2610,2218,2,02,147
14072,2610,2476,2,02,147
16657,2804,2030,2,02,147
16462,2804,2029,1,02,147
16003,2804,2028,1,02,147
15748,2804,2438,1,02,147
14943,2610,2039,1,04,147
14790,2610,2257,1,02,147
0,1706,R-10,6,00,147
5437,1309,2120,3,01,147
4206,0156,6059,3,19,203
3676,0156,6059,1,03,203
0,1287,6191,7,71,203
720,1287,6190,1,02,203
120,1287,6191,5,02,203
1500,1288,6049,1,04,203
1045,1288,6189,1,02,203
2358,2018,6026,2,08,203
2015,0304,6026,1,06,203
3366,1222,6057,1,04,203
2728,2018,6050,2,02,203
4196,0156,6059,3,17,203
3676,0156,6059,1,03,203
0,1287,6191,7,71,203
720,1287,6190,1,02,203
120,1287,6191,5,02,203
1500,1288,6049,1,04,203
1045,1288,6189,1,02,203
2358,2018,6026,2,08,203
2015,0304,6026,1,06,203
3366,1222,6057,1,04,203
2728,2018,6050,2,02,203
3565,1287,6191,7,71,203
0,1222,6059,3,17,203
520,2018,6057,1,01,203
260,1222,6059,1,01,203
1585,0304,6026,1,05,203
1089,2018,6050,2,01,203
2545,1288,6189,1,01,203
2015,1288,6049,1,03,203
3485,1287,6191,4,01,203
2905,1287,6190,1,01,203
3565,1287,6191,7,71,203
0,1222,6059,3,17,203
520,2018,6057,1,01,203
260,1222,6059,1,01,203
1585,0304,6026,1,05,203
1089,2018,6050,2,01,203
2545,1288,6189,1,01,203
2015,1288,6049,1,03,203
3485,1287,6191,4,01,203
2905,1287,6190,1,01,203
4196,0156,6059,3,17,203
3676,0156,6059,1,03,203
0,1287,6191,7,71,203
720,1287,6190,1,02,203
120,1287,6191,5,02,203
1500,1288,6049,1,04,203
1045,1288,6189,1,02,203
2358,2018,6026,2,08,203
2015,0304,6026,1,06,203
3366,1222,6057,1,04,203
2728,2018,6050,2,02,203
4206,0156,6059,3,19,203
3676,0156,6059,1,03,203
0,1287,6191,7,71,203
720,1287,6190,1,02,203
120,1287,6191,5,02,203
1500,1288,6049,1,04,203
1045,1288,6189,1,02,203
2358,2018,6026,2,08,203
2015,0304,6026,1,06,203
3366,1222,6057,1,04,203
2728,2018,6050,2,02,203
11210,0312,2319,1,01,145
11445,0312,2077,2,01,145
11735,0312,2076,2,01,145
12394,0312,2075,1,01,145
9445,1757,1210,1,01,145
9791,1757,1222,2,01,145
10146,1757,1209,1,01,145
10739,0312,2078,1,01,145
12918,0312,2074,1,01,145
13160,0312,2073,1,01,145
19072,0802,2008,4,23,145
19192,0802,2008,5,16,145
0,1514,1013,5,11,145
1316,2205,1159,2,02,145
648,2205,1013,1,04,145
2623,0211,1157,1,04,145
1957,2510,1158,1,01,145
3555,2511,1156,2,02,145
3208,2511,1083,1,02,145
4396,1214,1147,1,02,145
3957,0309,1155,1,02,145
18042,0802,2010,1,01,145
17539,0802,2011,1,01,145
5038,1214,1146,1,04,145
4871,1214,1146,1,02,145
5635,1214,1062,2,01,145
5267,1214,1529,2,01,145
6859,1404,1060,1,03,145
6185,1512,1061,1,01,145
7719,1404,1064,1,02,145
7314,1404,1304,1,02,145
9026,2526,1211,1,02,145
8099,1404,1065,1,02,145
14193,0312,2071,2,01,145
13818,0312,2072,1,01,145
17133,0802,2012,1,01,145
16570,0802,2013,2,01,145
16205,0802,2014,1,01,145
15634,1810,2015,1,01,145
14930,1515,2058,2,01,145
14578,1515,2059,1,01,145
11418,1214,1529,2,02,145
12073,1214,1146,1,01,145
12510,0309,1147,1,03,145
13002,2511,1155,1,01,145
9446,1404,1304,1,01,145
9946,1512,1060,1,02,145
10386,1512,1061,1,02,145
11135,1214,1062,2,02,145
13336,2511,1156,2,01,145
13695,0211,1083,1,01,145
0,1928,R-10,6,90,145
1876,1515,2058,2,02,145
1311,1515,2015,5,04,145
2928,0312,2072,1,02,145
2361,0312,2059,1,06,145
3948,0312,2074,1,02,145
3443,0312,2073,1,02,145
4469,0312,2075,1,02,145
4215,0312,2075,2,06,145
5464,0312,2077,2,02,145
5220,0312,2076,2,02,145
6245,0312,2078,1,02,145
5676,0312,2319,1,02,145
7185,1757,1222,2,02,145
6613,1757,1209,1,02,145
7905,2526,1211,1,01,145
7532,1757,1210,1,02,145
9131,1404,1064,1,01,145
8671,1404,1065,1,01,145
14940,2510,1158,1,03,145
14317,2510,1157,1,02,145
17024,1514,1013,5,11,145
16932,1514,1013,4,13,145
16524,2205,1013,1,03,145
15940,2205,1159,2,01,145
15380,2510,1162,2,06,145
0,1706,R-10,6,00,145
3425,0802,2008,5,16,145
11034,1404,1064,1,01,145
11349,1404,1304,1,01,145
11849,1512,1060,1,02,145
12289,1512,1061,1,02,145
9088,1757,1222,2,02,145
9435,1757,1210,1,02,145
9808,2526,1211,1,01,145
10574,1404,1065,1,01,145
13038,1214,1062,2,02,145
13321,1214,1529,2,02,145
18835,1514,1013,4,13,145
18927,1514,1013,5,11,145
0,0802,2008,5,16,145
909,0802,2011,1,02,145
570,0802,2010,1,02,145
1940,0802,2013,2,02,145
1520,0802,2012,1,02,145
3214,1515,2015,1,04,145
2480,0802,2014,1,02,145
4264,0312,2059,1,06,145
3779,1515,2058,2,02,145
18427,2205,1013,1,03,145
17843,2205,1159,2,01,145
5346,0312,2073,1,02,145
4831,0312,2072,1,02,145
6118,0312,2075,2,06,145
5851,0312,2074,1,02,145
7123,0312,2076,2,02,145
6372,0312,2075,1,02,145
7579,0312,2319,1,02,145
7367,0312,2077,2,02,145
8516,1757,1209,1,02,145
8148,0312,2078,1,02,145
14413,0309,1147,1,03,145
13976,1214,1146,1,01,145
17283,2510,1162,2,06,145
16843,2510,1158,1,03,145
16220,2510,1157,1,02,145
15598,0211,1083,1,01,145
15239,2511,1156,2,01,145
14905,2511,1155,1,01,145
0,2002,R-13,6,00,145
6064,1514,1013,5,11,145
0,1514,1013,5,11,145
11691,1928,R-10,6,98,145
0,1706,R-10,6,00,145
11793,1514,1013,5,11,145
0,1514,1013,5,11,145
5754,2002,R-13,6,99,145
0,0007,2008,4,01,145
5314,2002,R-13,6,99,145
9088,1757,1222,2,02,145
9435,1757,1210,1,02,145
9808,2526,1211,4,01,145
0,0802,2008,5,16,145
909,0802,2011,1,02,145
570,0802,2010,1,02,145
1940,0802,2013,2,02,145
1520,0802,2012,1,02,145
3214,1515,2015,1,04,145
2480,0802,2014,1,02,145
4264,0312,2059,1,06,145
3779,1515,2058,2,02,145
5346,0312,2073,1,02,145
4831,0312,2072,1,02,145
6118,0312,2075,2,06,145
5851,0312,2074,1,02,145
7123,0312,2076,2,02,145
6372,0312,2075,1,02,145
7579,0312,2319,1,02,145
7367,0312,2077,2,02,145
8516,1757,1209,1,02,145
8148,0312,2078,1,02,145
11210,0312,2319,1,01,145
11445,0312,2077,2,01,145
11735,0312,2076,2,01,145
12394,0312,2075,1,01,145
9445,1757,1210,1,01,145
9791,1757,1222,2,01,145
10146,1757,1209,1,01,145
10739,0312,2078,1,01,145
12918,0312,2074,1,01,145
13160,0312,2073,1,01,145
18707,0007,2008,4,01,145
0,1514,1013,5,11,145
1316,2205,1159,2,02,145
648,2205,1013,1,04,145
2623,0211,1157,1,04,145
1957,2510,1158,1,01,145
3555,2511,1156,2,02,145
3208,2511,1083,1,02,145
4396,1214,1147,1,02,145
3957,0309,1155,1,02,145
18042,0802,2010,1,01,145
17539,0802,2011,1,01,145
5038,1214,1146,1,04,145
4871,1214,1146,1,02,145
5635,1214,1062,2,01,145
5267,1214,1529,2,01,145
6859,1404,1060,1,03,145
6185,1512,1061,1,01,145
7719,1404,1064,1,02,145
7314,1404,1304,1,02,145
9026,2526,1211,1,02,145
8099,1404,1065,1,02,145
14193,0312,2071,2,01,145
13818,0312,2072,1,01,145
17133,0802,2012,1,01,145
16570,0802,2013,2,01,145
16205,0802,2014,1,01,145
15634,1810,2015,1,01,145
14930,1515,2058,2,01,145
14578,1515,2059,1,01,145
14485,0802,2012,1,01,145
14891,0802,2011,1,01,145
15394,0802,2010,1,01,145
16424,0802,2008,4,23,145
12282,1515,2058,2,01,145
12986,1810,2015,1,01,145
13557,0802,2014,1,01,145
13922,0802,2013,2,01,145
16544,0802,2008,5,16,145
0,2002,R-13,6,00,145
4666,1404,1304,1,02,145
4211,1404,1060,5,03,145
5451,1404,1065,1,02,145
5071,1404,1064,1,02,145
6797,1757,1210,1,01,145
6378,2526,1211,1,02,145
7498,1757,1209,1,01,145
7143,1757,1222,2,01,145
8562,0312,2319,1,01,145
8091,0312,2078,1,01,145
9087,0312,2076,2,01,145
8797,0312,2077,2,01,145
10270,0312,2074,1,01,145
9746,0312,2075,1,01,145
11170,0312,2072,1,01,145
10512,0312,2073,1,01,145
11930,1515,2059,1,01,145
11545,0312,2071,2,01,145
0,0802,2008,4,16,145
2736,1928,R-10,6,98,145
17733,1810,2015,1,01,142
21171,0802,2008,4,23,142
18304,0802,2014,1,01,142
21287,0802,2008,5,14,142
9428,2204,2197,2,02,142
10023,2204,2196,2,02,142
10766,2204,2195,1,02,142
11298,2204,2194,1,02,142
7946,1836,2426,2,01,142
8503,1836,2425,2,01,142
8802,2508,2459,2,02,142
8981,2508,2198,1,02,142
19638,0802,2011,1,01,142
20141,0802,2010,1,01,142
18669,0802,2013,2,01,142
19232,0802,2012,1,01,142
11728,2204,2193,2,02,142
12058,2204,2192,1,02,142
16818,1810,2017,2,01,142
17350,1810,2016,2,01,142
0,1848,2222,3,01,142
870,2616,2221,1,01,142
489,2616,2430,2,01,142
1619,2215,2050,2,01,142
1315,2215,2051,2,01,142
2579,1616,2161,2,01,142
2329,2522,2049,2,01,142
3068,1717,2163,2,01,142
2796,1616,2162,2,01,142
16532,1810,2018,1,01,142
15501,0705,2079,2,02,142
3802,0225,2165,2,01,142
3402,1717,2164,2,01,142
4390,1837,2048,1,05,142
4012,0225,2160,1,01,142
5520,1837,2046,1,53,142
5027,1837,2047,2,02,142
6584,1836,2167,2,01,142
6123,1836,2166,2,01,142
7363,1836,2169,2,01,142
6954,1836,2168,2,01,142
12650,2204,2190,1,02,142
12361,2204,2191,2,02,142
15230,2204,2185,2,02,142
14980,2204,2186,2,02,142
14470,2204,2187,2,02,142
14060,2204,2188,1,02,142
13641,2204,2247,2,02,142
13160,2204,2189,2,02,142
0,1706,R-10,6,00,142
3421,0802,2008,5,14,142
19030,2616,2221,1,02,142
19444,2616,2430,2,02,142
10854,2508,2198,1,01,142
11452,1836,2425,2,02,142
11858,1836,2426,2,02,142
12211,1836,2429,2,02,142
8638,2204,2194,1,01,142
9196,2204,2195,1,01,142
9764,2204,2196,2,01,142
10459,2204,2197,2,01,142
19853,1848,2222,3,01,142
12660,1836,2169,2,02,142
12910,1836,2168,2,02,142
18208,2215,2050,2,02,142
18570,2215,2051,2,02,142
0,0802,2008,5,14,142
913,0802,2011,1,02,142
574,0802,2010,1,02,142
1944,0802,2013,2,02,142
1524,0802,2012,1,02,142
2862,1810,2015,1,06,142
2484,0802,2014,1,02,142
4146,2204,2018,1,03,142
3826,1810,2017,2,02,142
17719,2522,2049,2,02,142
17013,1616,2162,2,02,142
4909,2204,2186,2,01,142
4654,2204,2185,2,01,142
5879,2204,2188,1,01,142
5429,2204,2187,2,01,142
6761,2204,2189,2,01,142
6303,2204,2247,2,01,142
7541,2204,2191,2,01,142
7085,2204,2190,1,01,142
8208,2204,2193,2,01,142
7848,2204,2192,1,01,142
13701,1836,2166,2,02,142
13345,1836,2167,2,02,142
16563,1717,2164,2,02,142
16173,0225,2165,2,02,142
15733,2522,2048,1,04,142
15533,1837,2048,1,01,142
15023,1837,2047,2,01,142
14375,1837,2046,1,01,142
11120,0802,2008,4,23,142
11236,0802,2008,5,14,142
8618,0802,2013,2,01,142
9181,0802,2012,1,01,142
9587,0802,2011,1,01,142
10090,0802,2010,1,01,142
0,2115,2212,3,04,142
1247,2204,2194,1,02,142
715,2204,2195,1,02,142
2007,2204,2192,1,02,142
1677,2204,2193,2,02,142
2599,2204,2190,1,02,142
2310,2204,2191,2,02,142
3590,2204,2247,2,02,142
3109,2204,2189,2,02,142
4419,2204,2187,2,02,142
4009,2204,2188,1,02,142
5179,2204,2185,2,02,142
4929,2204,2186,2,02,142
6481,1810,2018,1,01,142
5450,0705,2079,2,02,142
7299,1810,2016,2,01,142
6767,1810,2017,2,01,142
8253,0802,2014,1,01,142
7682,1810,2015,1,01,142
17733,1810,2015,1,01,142
20806,0007,2008,4,01,142
18304,0802,2014,1,01,142
9428,2204,2197,2,02,142
10023,2204,2196,2,02,142
10766,2204,2195,1,02,142
11298,2204,2194,1,02,142
7946,1836,2426,2,01,142
8503,1836,2425,2,01,142
8802,2508,2459,2,02,142
8981,2508,2198,1,02,142
19638,0802,2011,1,01,142
20141,0802,2010,1,01,142
18669,0802,2013,2,01,142
19232,0802,2012,1,01,142
11728,2204,2193,2,02,142
12058,2204,2192,1,02,142
16818,1810,2017,2,01,142
17350,1810,2016,2,01,142
0,1848,2222,3,01,142
870,2616,2221,1,01,142
489,2616,2430,2,01,142
1619,2215,2050,2,01,142
1315,2215,2051,2,01,142
2579,1616,2161,2,01,142
2329,2522,2049,2,01,142
3068,1717,2163,2,01,142
2796,1616,2162,2,01,142
16532,1810,2018,1,01,142
15501,0705,2079,2,02,142
3802,0225,2165,2,01,142
3402,1717,2164,2,01,142
4390,1837,2048,1,05,142
4012,0225,2160,1,01,142
5520,1837,2046,1,53,142
5027,1837,2047,2,02,142
6584,1836,2167,2,01,142
6123,1836,2166,2,01,142
7363,1836,2169,2,01,142
6954,1836,2168,2,01,142
12650,2204,2190,1,02,142
12361,2204,2191,2,02,142
15230,2204,2185,2,02,142
14980,2204,2186,2,02,142
14470,2204,2187,2,02,142
14060,2204,2188,1,02,142
13641,2204,2247,2,02,142
13160,2204,2189,2,02,142
11120,0802,2008,4,23,142
8618,0802,2013,2,01,142
9181,0802,2012,1,01,142
9587,0802,2011,1,01,142
10090,0802,2010,1,01,142
0,2115,2212,3,04,142
1247,2204,2194,1,02,142
715,2204,2195,1,02,142
2007,2204,2192,1,02,142
1677,2204,2193,2,02,142
2599,2204,2190,1,02,142
2310,2204,2191,2,02,142
3590,2204,2247,2,02,142
3109,2204,2189,2,02,142
4419,2204,2187,2,02,142
4009,2204,2188,1,02,142
5179,2204,2185,2,02,142
4929,2204,2186,2,02,142
6481,1810,2018,1,01,142
5450,0705,2079,2,02,142
7299,1810,2016,2,01,142
6767,1810,2017,2,01,142
8253,0802,2014,1,01,142
7682,1810,2015,1,01,142
10755,0007,2008,4,01,142
8618,0802,2013,2,01,142
9181,0802,2012,1,01,142
9587,0802,2011,1,01,142
10090,0802,2010,1,01,142
0,2115,2212,3,04,142
1247,2204,2194,1,02,142
715,2204,2195,1,02,142
2007,2204,2192,1,02,142
1677,2204,2193,2,02,142
2599,2204,2190,1,02,142
2310,2204,2191,2,02,142
3590,2204,2247,2,02,142
3109,2204,2189,2,02,142
4419,2204,2187,2,02,142
4009,2204,2188,1,02,142
5179,2204,2185,2,02,142
4929,2204,2186,2,02,142
6481,1810,2018,1,01,142
5450,0705,2079,2,02,142
7299,1810,2016,2,01,142
6767,1810,2017,2,01,142
8253,0802,2014,1,01,142
7682,1810,2015,1,01,142
0,0802,2008,4,23,142
2856,1928,R-10,6,98,142
17733,1810,2015,1,01,142
21171,0802,2008,4,23,142
18304,0802,2014,1,01,142
21291,0802,2008,5,16,142
9428,2204,2197,2,02,142
10023,2204,2196,2,02,142
10766,2204,2195,1,02,142
11298,2204,2194,1,02,142
7946,1836,2426,2,01,142
8503,1836,2425,2,01,142
8802,2508,2459,2,02,142
8981,2508,2198,1,02,142
19638,0802,2011,1,01,142
20141,0802,2010,1,01,142
18669,0802,2013,2,01,142
19232,0802,2012,1,01,142
11728,2204,2193,2,02,142
12058,2204,2192,1,02,142
16818,1810,2017,2,01,142
17350,1810,2016,2,01,142
0,1848,2222,3,01,142
870,2616,2221,1,01,142
489,2616,2430,2,01,142
1619,2215,2050,2,01,142
1315,2215,2051,2,01,142
2579,1616,2161,2,01,142
2329,2522,2049,2,01,142
3068,1717,2163,2,01,142
2796,1616,2162,2,01,142
16532,1810,2018,1,01,142
15501,0705,2079,2,02,142
3802,0225,2165,2,01,142
3402,1717,2164,2,01,142
4390,1837,2048,1,05,142
4012,0225,2160,1,01,142
5520,1837,2046,1,53,142
5027,1837,2047,2,02,142
6584,1836,2167,2,01,142
6123,1836,2166,2,01,142
7363,1836,2169,2,01,142
6954,1836,2168,2,01,142
12650,2204,2190,1,02,142
12361,2204,2191,2,02,142
15230,2204,2185,2,02,142
14980,2204,2186,2,02,142
14470,2204,2187,2,02,142
14060,2204,2188,1,02,142
13641,2204,2247,2,02,142
13160,2204,2189,2,02,142
11119,2508,2258,2,02,142
11419,2508,2214,2,02,142
11919,2508,2213,2,02,142
12839,2115,2212,3,04,142
8638,2204,2194,1,01,142
9196,2204,2195,1,01,142
9764,2204,2196,2,01,142
10459,2204,2197,2,01,142
0,0802,2008,5,14,142
913,0802,2011,1,02,142
574,0802,2010,1,02,142
1944,0802,2013,2,02,142
1524,0802,2012,1,02,142
2862,1810,2015,1,06,142
2484,0802,2014,1,02,142
4146,2204,2018,1,03,142
3826,1810,2017,2,02,142
4909,2204,2186,2,01,142
4654,2204,2185,2,01,142
5879,2204,2188,1,01,142
5429,2204,2187,2,01,142
6761,2204,2189,2,01,142
6303,2204,2247,2,01,142
7541,2204,2191,2,01,142
7085,2204,2190,1,01,142
8208,2204,2193,2,01,142
7848,2204,2192,1,01,142
19030,2616,2221,1,02,142
19444,2616,2430,2,02,142
10854,2508,2198,1,01,142
11452,1836,2425,2,02,142
11858,1836,2426,2,02,142
12211,1836,2429,2,02,142
8638,2204,2194,1,01,142
9196,2204,2195,1,01,142
9764,2204,2196,2,01,142
10459,2204,2197,2,01,142
19853,1848,2222,3,01,142
12660,1836,2169,2,02,142
12910,1836,2168,2,02,142
18208,2215,2050,2,02,142
18570,2215,2051,2,02,142
0,0802,2008,5,14,142
913,0802,2011,1,02,142
574,0802,2010,1,02,142
1944,0802,2013,2,02,142
1524,0802,2012,1,02,142
2862,1810,2015,1,06,142
2484,0802,2014,1,02,142
4146,2204,2018,1,03,142
3826,1810,2017,2,02,142
17719,2522,2049,2,02,142
17013,1616,2162,2,02,142
4909,2204,2186,2,01,142
4654,2204,2185,2,01,142
5879,2204,2188,1,01,142
5429,2204,2187,2,01,142
6761,2204,2189,2,01,142
6303,2204,2247,2,01,142
7541,2204,2191,2,01,142
7085,2204,2190,1,01,142
8208,2204,2193,2,01,142
7848,2204,2192,1,01,142
13701,1836,2166,2,02,142
13345,1836,2167,2,02,142
16563,1717,2164,2,02,142
16173,0225,2165,2,02,142
15733,2522,2048,1,04,142
15533,1837,2048,1,01,142
15023,1837,2047,2,01,142
14375,1837,2046,1,01,142
0,1928,R-10,6,90,142
14034,1848,2222,3,01,142
14566,1535,7076,1,02,143
15057,0133,7071,1,02,143
15864,0133,7037,1,06,143
16346,0133,7009,1,02,143
11825,0134,2100,1,01,143
12857,0134,2098,1,01,143
13242,0134,2097,1,01,143
13800,1535,2096,2,01,143
16748,0133,7006,1,02,143
17258,0133,7093,1,06,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
8089,0802,2014,1,01,143
7518,1810,2015,1,01,143
9017,0802,2012,1,01,143
8454,0802,2013,2,01,143
9926,0802,2010,1,01,143
9423,0802,2011,1,01,143
11311,0134,2130,1,01,143
10876,0134,2008,1,09,143
18615,2523,4029,4,03,143
17812,2523,4122,2,02,143
18695,2523,4029,5,55,143
0,2513,R-07,6,00,143
4122,2523,4029,5,55,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
7562,1706,2015,4,03,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
0,2802,4029,4,01,143
3780,2513,R-07,6,99,143
5537,0134,2098,1,02,143
5134,0134,2097,1,02,143
7138,0134,2130,1,02,143
6456,0134,2100,1,02,143
7701,0802,2008,1,22,143
7416,0134,2008,1,10,143
8673,0802,2011,1,02,143
8334,0802,2010,1,02,143
9704,0802,2013,2,02,143
9284,0802,2012,1,02,143
10244,0802,2014,1,02,143
0,2523,4029,5,55,143
963,0133,7093,1,05,143
203,2523,4122,2,01,143
1937,0133,7009,1,01,143
1414,0133,7006,1,01,143
3207,0133,7071,1,01,143
2387,0133,7037,1,55,143
4468,1535,2096,2,02,143
3709,1535,7076,1,01,143
10622,1810,2015,4,06,143
12350,2805,2067,2,04,143
14283,2024,2081,2,02,143
15071,2024,2082,1,02,143
15587,2517,2083,1,02,143
10244,0802,2014,1,02,143
10978,1515,2015,1,04,143
11543,1515,2058,2,02,143
12003,1515,2059,1,02,143
15777,2517,2087,1,02,143
16322,2517,2088,1,02,143
0,2523,4029,5,55,143
963,0133,7093,1,05,143
203,2523,4122,2,01,143
1937,0133,7009,1,01,143
1414,0133,7006,1,01,143
3207,0133,7071,1,01,143
2387,0133,7037,1,55,143
4468,1535,2096,2,02,143
3709,1535,7076,1,01,143
5537,0134,2098,1,02,143
5134,0134,2097,1,02,143
7138,0134,2130,1,02,143
6456,0134,2100,1,02,143
7701,0802,2008,1,22,143
7416,0134,2008,1,10,143
8673,0802,2011,1,02,143
8334,0802,2010,1,02,143
9704,0802,2013,2,02,143
9284,0802,2012,1,02,143
17472,0333,2263,1,02,143
16902,0713,2262,1,02,143
17962,0318,2086,4,02,143
0,0802,2008,4,23,143
2856,1928,R-10,6,98,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
8089,0802,2014,1,01,143
7518,1810,2015,1,01,143
9017,0802,2012,1,01,143
8454,0802,2013,2,01,143
9926,0802,2010,1,01,143
9423,0802,2011,1,01,143
10956,0802,2008,4,23,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
0,1810,2015,4,06,143
741,1706,R-10,6,99,143
14566,1535,7076,1,02,143
15057,0133,7071,1,02,143
15864,0133,7037,1,06,143
16346,0133,7009,1,02,143
11825,0134,2100,1,01,143
12857,0134,2098,1,01,143
13242,0134,2097,1,01,143
13800,1535,2096,2,01,143
16748,0133,7006,1,02,143
17258,0133,7093,1,06,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
8089,0802,2014,1,01,143
7518,1810,2015,1,01,143
9017,0802,2012,1,01,143
8454,0802,2013,2,01,143
9926,0802,2010,1,01,143
9423,0802,2011,1,01,143
11311,0134,2130,1,01,143
10876,0134,2008,1,09,143
18615,2523,4029,4,03,143
17812,2523,4122,2,02,143
18695,2523,4029,5,55,143
12350,2805,2067,2,04,143
14283,2024,2081,2,02,143
15071,2024,2082,1,02,143
15587,2517,2083,1,02,143
10244,0802,2014,1,02,143
10978,1515,2015,1,04,143
11543,1515,2058,2,02,143
12003,1515,2059,1,02,143
15777,2517,2087,1,02,143
16322,2517,2088,1,02,143
0,2523,4029,5,55,143
963,0133,7093,1,05,143
203,2523,4122,2,01,143
1937,0133,7009,1,01,143
1414,0133,7006,1,01,143
3207,0133,7071,1,01,143
2387,0133,7037,1,55,143
4468,1535,2096,2,02,143
3709,1535,7076,1,01,143
5537,0134,2098,1,02,143
5134,0134,2097,1,02,143
7138,0134,2130,1,02,143
6456,0134,2100,1,02,143
7701,0802,2008,1,22,143
7416,0134,2008,1,10,143
8673,0802,2011,1,02,143
8334,0802,2010,1,02,143
9704,0802,2013,2,02,143
9284,0802,2012,1,02,143
17472,0333,2263,1,02,143
16902,0713,2262,1,02,143
17962,0318,2086,4,02,143
0,1706,2015,4,03,143
546,1706,R-10,6,99,143
11690,2523,4122,2,02,143
12493,2523,4029,4,03,143
12573,2523,4029,5,55,143
0,1928,R-10,6,90,143
1967,0802,2014,1,01,143
1396,1810,2015,5,01,143
2895,0802,2012,1,01,143
2332,0802,2013,2,01,143
3804,0802,2010,1,01,143
3301,0802,2011,1,01,143
5189,0134,2130,1,01,143
4754,0134,2008,1,09,143
6735,0134,2098,1,01,143
5703,0134,2100,1,01,143
7678,1535,2096,2,01,143
7120,0134,2097,1,01,143
8935,0133,7071,1,02,143
8444,1535,7076,1,02,143
10224,0133,7009,1,02,143
9742,0133,7037,1,06,143
11136,0133,7093,1,06,143
10626,0133,7006,1,02,143
14566,1535,7076,1,02,143
15057,0133,7071,1,02,143
15864,0133,7037,1,06,143
16346,0133,7009,1,02,143
11825,0134,2100,1,01,143
12857,0134,2098,1,01,143
13242,0134,2097,1,01,143
13800,1535,2096,2,01,143
16748,0133,7006,1,02,143
17258,0133,7093,1,06,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
8089,0802,2014,1,01,143
7518,1810,2015,1,01,143
9017,0802,2012,1,01,143
8454,0802,2013,2,01,143
9926,0802,2010,1,01,143
9423,0802,2011,1,01,143
11311,0134,2130,1,01,143
10876,0134,2008,1,09,143
18563,2802,4029,4,01,143
17812,2523,4122,2,02,143
6814,1515,2058,2,01,143
6462,1515,2059,1,01,143
8089,0802,2014,1,01,143
7518,1810,2015,1,01,143
9017,0802,2012,1,01,143
8454,0802,2013,2,01,143
9926,0802,2010,1,01,143
9423,0802,2011,1,01,143
10956,0802,2008,4,23,143
0,0318,2086,3,01,143
1080,0713,2262,1,01,143
680,0333,2263,1,01,143
2310,2517,2087,1,01,143
1720,2517,2088,1,01,143
3051,2024,2082,1,01,143
2530,2517,2083,1,01,143
6147,1515,2067,2,01,143
3767,2024,2081,2,01,143
7235,0713,2262,1,02,143
6655,2517,2088,1,02,143
8305,0318,2086,3,01,143
7805,0333,2263,1,02,143
0,1928,R-10,6,90,143
1876,1515,2058,2,02,143
1311,1515,2015,5,04,143
2683,2805,2067,2,04,143
2336,1515,2059,1,02,143
5404,2024,2082,1,02,143
4616,2024,2081,2,02,143
6110,2517,2087,1,02,143
5920,2517,2083,1,02,143
12350,2805,2067,2,04,143
14283,2024,2081,2,02,143
15071,2024,2082,1,02,143
15587,2517,2083,1,02,143
10244,0802,2014,1,02,143
10978,1515,2015,1,04,143
11543,1515,2058,2,02,143
12003,1515,2059,1,02,143
15777,2517,2087,1,02,143
16322,2517,2088,1,02,143
0,2523,4029,5,55,143
963,0133,7093,1,05,143
203,2523,4122,2,01,143
1937,0133,7009,1,01,143
1414,0133,7006,1,01,143
3207,0133,7071,1,01,143
2387,0133,7037,1,55,143
4468,1535,2096,2,02,143
3709,1535,7076,1,01,143
5537,0134,2098,1,02,143
5134,0134,2097,1,02,143
7138,0134,2130,1,02,143
6456,0134,2100,1,02,143
7701,0802,2008,1,22,143
7416,0134,2008,1,10,143
8673,0802,2011,1,02,143
